id	guid	mid	field_1	field_2	field_3	field_4	field_5	field_6
1614436930449	x54=v%Bix;	1562101354843	Finance: PSNCR stands for {{c1::public-sector net cash requirement}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 577. Pearson. ISBN 9781292187853		
1614437377285	s/T+1DbM4!	1562101354843	Reasons that the money supply may change include the following.<div><br></div><div>1) {{c1::Action by the central bank. (E.g. quantitive easing.)}}</div><div><br></div><div>2) {{c2::Banks change their liquidity ratio.}}</div><div><br></div><div>3) {{c3::Non-bank sector chooses to hold a different amount of cash.}}</div><div><br></div><div>4) {{c4::Inflow/outflow of cash from abroad.}}</div><div><br></div><div>5) {{c5::Public sector deficit (and therefore borrowing).}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 575. Pearson. ISBN 9781292187853		
1614449858240	r|,,RptrNd	1562101354843	Ruin theory: For a compound poisson process, \(\{S(t)\}_{t \geq 0}\), we have \(\textrm{Var}(S(t)) =\) {{c1::\(\lambda t \mathbb{E}(X_i^2)\)}}.	(Since the \(X_i\)'s are IID the choice of \(i\) does not matter.)		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 20 p. 12		
1614693667032	vClP2$%5{(	1562101354843	Money supply is called {{c2::exogenous}} when {{c1::it is determined solely by authorities (and not the demand for money)}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 578. Pearson. ISBN 9781292187853		
1614693695775	L8>]RJdW~k	1562101354843	Money supply is called {{c2::endogenous}} when {{c1::it is determined at least in part by the demand for money}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 579. Pearson. ISBN 9781292187853		
1614693754436	QRnXe1(zrr	1562101354843	{{c2::Liquidity preference}} is {{c1::the demand for holding assets in the form of money}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 581. Pearson. ISBN 9781292187853		
1614693892156	J}}*@nDE~P	1562101354843	{{c2::An active balance}} is {{c1::money held for use in transactions or for precautionary purposes}}.	Precautionary purposes being, for example, a sudden need for car repairs. This does not include money held in speculation that asset prices may fall.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 581. Pearson. ISBN 9781292187853		
1614693924991	D,ztz6:-Rp	1562101354843	{{c2::An idle balance}} is {{c1::money held for speculative reasons, i.e. in the anticipation that there will be a fall in asset prices}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 581. Pearson. ISBN 9781292187853		
1614694347314	b[@0f<;5|.	1562101354843	Money supply is typically endogenous for the following reasons.<div><br></div><div>1) {{c1::If the demand for credit increases, this will lead to banks expanding more credit.}}</div><div><br></div><div>2) {{c2::Higher interest rates will encourage despositors to use time accounts (or other more illiquid assets). Since these desposits are less liquid, banks will need to hold fewer liquid assets to back them – or equivalently they will expand credit.}}</div><div><br></div><div>3) {{c3::Higher interest rates will attract desposits from overseas.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 579. Pearson. ISBN 9781292187853		
1614694552110	ef^pbYwc#9	1562101354843	The motivations for holding money are as follows.<div><br></div><div>1) {{c1::To facilitate transactions. (E.g. if you get paid once a month, but buy food daily, you will need to hold a money balance over the whole month.)}}</div><div><br></div><div><div>2) {{c2::As a precaution. (E.g. so you have a way of paying for unforseen car repairs immediately.)}}</div><div><br></div><div>3) {{c3::As a speculative asset. (I.e. if you believe asset prices might fall.)}}</div></div>	The first two reasons here create the demand for active balance money; where as the third creates the demand for idle balances.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 580. Pearson. ISBN 9781292187853		
1614694890368	g{#wLt[4oz	1562101354843	The demand for active balance money is mainly determined by the following.<div><br></div><div>1) {{c1::National income. (The greater people's income the more they spend, so the greater active balances they need.)}}</div><div><br></div><div>2) {{c2::The time of year. (E.g. people need larger active balances in the run-up to Christmas.)}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 581. Pearson. ISBN 9781292187853		
1614695093965	Aiyk/Z5KII	1562101354843	The demand for idle balance money is mainly determined by the following.<div><br></div><div>1) {{c1::The rate of return (or interest) on assets. (Since a greater return imples a higher opportunity cost of holding money.)}}</div><div><br></div><div>2) {{c2::Expectations of changes in asset prices.}}</div><div><br></div><div>3) {{c3::Changes in the exchange rate.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 582. Pearson. ISBN 9781292187853		
1614695894820	N^[W&_=>1>	1562101354843	An increase in money supply has the following affects on exchange rates.<div><br></div><div>1) {{c1::Part of the excess money will be used to purchase foreign assets, increaseing the supply of domestic currency in foreign markets.}}</div><div><br></div><div>2) {{c2::Interest rates will fall, making foreign assets more attractive. This increases the supply of domestic currency in foreign markets.}}</div><div><br></div><div>3) {{c3::Speculators will anticipate the above effects and hence buy foreign currency, again increaseing the supply of domestic currency in foreign markets.}}</div><div><br></div><div>The effect of all these is to {{c4::depreciate}} the exchange rate.</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 584. Pearson. ISBN 9781292187853		
1614701186632	h3$5pC?GgA	1562101354843	{{c2::A minimum reserve ratio}} is {{c1::a minimum ratio of cash to desposits that the central bank requires commercial banks to hold}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 686. Pearson. ISBN 9781292187853		
1614701245808	C9mlx4a;5x	1562101354843	{{c2::The long-run neutrality of money}} is {{c1::the fact that in the long run a change in the money supply will only affect prices, and not actual output / employment}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 687. Pearson. ISBN 9781292187853		
1614701702833	pckXm5MP,)	1562101354843	Monetary policy: {{c2::Funding}} refers to {{c1::the distribution of government borrowing between bills and bonds}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 689. Pearson. ISBN 9781292187853		
1614703198226	o)rK>OMxfQ	1562101354843	The two approaches to controlling money supply are as follows.<div><br></div><div>1) {{c1::To change the size of the monetary base.}}</div><div><br></div><div>2) {{c2::To change the liquidity ratio in banks (and hence the bank desposit multiplier).}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 688. Pearson. ISBN 9781292187853		
1614703391830	v6<{y=RHbX	1562101354843	The methods for controlling the money supply are as follows.<div><br></div><div>1) {{c1::Open-market operations.}}</div><div><br></div><div>2) {{c2::Adjusting the amount of central bank lending to banks.}}</div><div><br></div><div>3) {{c3::Changing the method of funding for national debt (bills vs. bonds).}}</div><div><br></div><div>4) {{c4::Changing the minimum reserve ratio required of banks.}}</div>	Memory aid: A government bulding, a central bank, and a set of little banks in a triangle. An arrow goes to and from the central bank and the little banks. There's also a government–central bank arrow and a government–little banks arrow.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 688. Pearson. ISBN 9781292187853		
1614703730462	me3W<xepI8	1562101354843	Problems with trying to control the monetary base include the following.<div><br></div><div>1) {{c1::Banks could hold cash in excess of the statutory minimum, thereby meaning they may not need to reduce credit when cash is restricted.}}</div><div><br></div><div>2) {{c2::Control on certain institution's lending will simply move business to uncontrolled institutions, including ones abroad. Vice versa also applies.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 692. Pearson. ISBN 9781292187853		
1614768791099	ilu:)mJ4;A	1562101354843	{{c2::The market for loanable funds}} is {{c1::the market for loans and desposits to/from the banking system}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 494. Pearson. ISBN 9781292187853		
1614769198699	Dn2.N2`)!C	1562101354843	{{c2::A gold standard}} is {{c1::when a conutry bases the value of its currency on the value of gold. That is, it offers to exchange gold at a fixed price}}.	Note that a gold standard can also be created if a country offers to exchange its currency at a fixed price of another which is also based on a gold standard.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 494. Pearson. ISBN 9781292187853		
1614769536672	GYM52AR<&T	1562101354843	{{c2::Say's law}} states {{c1::that aggregate supply will create sufficient demand such that the aggregate market clears}}.	This is a consequence of the circular flow model combined with the assumptions that S = I, M = X, and T = G. This necesserially implies that the inner flow balances.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 494. Pearson. ISBN 9781292187853		
1614769753345	r&R[xF:nX0	1562101354843	The notation describing the flows in the circular flow model is as follows.<div><br></div><div>• {{c8::\(I\)}} = {{c1::investments}}.</div><div>• {{c9::\(S\)}} = {{c2::savings}}.</div><div>• {{c10::\(G\)}} = {{c3::government purchases}}.</div><div>• {{c11::\(T\)}} = {{c4::net taxes}}.</div><div>• {{c12::\(X\)}} = {{c5::export expenditure}}.</div><div>• {{c13::\(M\)}} = {{c6::import expenditure}}.</div><div>• {{c14::\(C_d\)}} = {{c7::consumption of domestically produced goods}}.</div><div>• {{c20::\(Y\)}} = {{c19::income (i.e. the total paid by firms to households)}}.</div><div>• {{c17::\(W\)}} = {{c15::withdrawals.}}</div><div>• {{c18::\(J\)}} = {{c16::injections.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 463. Pearson. ISBN 9781292187853		
1614769951181	ud[&D6z|]h	1562101354843	Classical analysis: T = G because {{c1::this is an assumption of the model}}.	This assumption is believed to be reasonable because, according to the rest of classical analysis, this would cause supply to equal demand in all markets.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 494. Pearson. ISBN 9781292187853		
1614770186328	lh{b-.W/@z	1562101354843	Classical analysis: S = I because {{c1::if the real interest rate were above the level that S = I, then banks would be accumulating funds. They would then lower the interest rate in order to sell more loans. (The opposite will be case if the interest rate is lower than the level where S = I.)}}			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 494. Pearson. ISBN 9781292187853		
1614770513573	F+ot0S`nfI	1562101354843	Classical analysis: M = X because {{c1::if e.g. M &gt; X then this means a reduction in the governments gold reserves. The government would then correspondingly reduce the amount of money in the economy. This will lower prices and can be repeated until M = X again.}}	This assumes that a gold standard applies.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 494. Pearson. ISBN 9781292187853		
1614770651281	wf0uk;$Fy~	1562101354843	{{c2::The quantity theory of money}} states {{c1::there exists a function such that \(P = f(M)\) where \(P\) is the aggregate price level and \(M\) is the amount of money in the economy. That is, aggregate prices depend only on the amount of money.}}			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 495. Pearson. ISBN 9781292187853		
1614770991756	pV-([ky=G-	1562101354843	Classical analysis: {{c2::The equation of exchange}} states {{c1::that \(MV = PY\) where \(M\) is the money supply, \(V\) is the velocity of money, \(P\) is the aggregate price level, and \(Y\) is GDP measured in real terms}}.	The course notes seem to conflate this equation with the quantity theory of money.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 495. Pearson. ISBN 9781292187853		
1614771328059	q{LE=*C5Cn	1562101354843	{{c2::The velocity of circulation}} is {{c1::the average number of times that a particular unit of currency is spent per year}}.	The velocity of circulation is also called the velocity of money.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 495. Pearson. ISBN 9781292187853		
1614773742349	bo?y5ml1%0	1562101354843	Keynesian theory: {{c2::The multiplier effect}} is {{c1::the fact that an initial increase in demand leads to an eventual increase in national income greater that that initial increase}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 499. Pearson. ISBN 9781292187853		
1614773829813	BF5,Q:&>Ew	1562101354843	{{c2::A demand-management policy}} is {{c1::a fiscal or monetary policy to affect demand in an attempt to smooth out the business cycle}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 500. Pearson. ISBN 9781292187853		
1614774050973	MtW9rvo-oI	1562101354843	{{c2::A stop-go policy}} is {{c1::a policy to alternate between contractionary and expansionary fiscal and monetary policy in an attempt to tackle whichever problem from the business cycle is most pressing at the time}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 501. Pearson. ISBN 9781292187853		
1614774219707	CNO-Mh4t`:	1562101354843	Classical analysis of the depression: The classical view of wage cuts is {{c1::that they should be encouraged in times of unemployment}}.&nbsp;	This is becaues in classical analysis unemployment can only occur if labour markets fail to clear.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 496. Pearson. ISBN 9781292187853		
1614774332499	H(|=P/;dDV	1562101354843	Classical analysis of the depression: The classical view of saving is {{c1::that it should be encouraged in times of depression}}.&nbsp;	This is because an increase in saving will create an increase in investment.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 496. Pearson. ISBN 9781292187853		
1614774656545	PKS:X{.K8j	1562101354843	Classical analysis of the depression: The classical view of public works projects is {{c1::they would not help address a recession and would have costly side affects}}.	The reason for this is that any public work would need to funded e.g. through taxes, borrowing, or printing money. In all cases this would adversely affect the circular flow. (Or there's also the crowding out effect.)		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 496. Pearson. ISBN 9781292187853		
1614774855194	cq,;pf7W0H	1562101354843	Keynesian analysis of the depression: The keysian view of wages cuts is {{c1::that they don't work because workers are also consumers}}.	So a wage cut would reduce consumption, leading to futher wage cuts.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 498. Pearson. ISBN 9781292187853		
1614774958439	x]V(7.Ijy=	1562101354843	Keynesian analysis of the depression: The keynesian view of saving is {{c1::that it doesn't work because in order to save, consumers must lower their demand for other goods}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 498. Pearson. ISBN 9781292187853		
1614775225472	rm.J*$!::b	1562101354843	Keynesian analysis of the depression: The keynesian view of the quantity theory of money is {{c1::that it's false}}.	The reason for this is that there might be slack in the economy (e.g. idle machines). Injections or withdrawals of money may therefore employ/unemoploy idle resources.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 499. Pearson. ISBN 9781292187853		
1614781701388	q<9IFW9-sI	1562101354843	Keynesian theory: Unregulated economies are unlikely to achieve full employment because {{c1::they are unlikely to create sufficient demand}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 499. Pearson. ISBN 9781292187853		
1614781887330	Q`i?GX_S+W	1562101354843	Keynesian theory: A disequilibrium between injections and withdrawals will move into equilibrium by {{c1::changing employment}}.	This is in contrast to the classical belief that equilibrium would be achieved through a change in wage rates.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 499. Pearson. ISBN 9781292187853		
1614782305629	n=1`iRW$gU	1562101354843	Criticisms of keynesian policies include the following.<div><br></div><div>1) {{c1::Economic fluctuations still existed when keynesian policies were adopted.}}</div><div><br></div><div><div>2) {{c2::The hyperfixation on short-term stability ignores any structural problems there may be.}}</div><div><br></div><div>3) {{c3::At times both inflation and unemployment can be high (the breakdown of the Phillips curve). There is no keynesian response to this since the two are supposed to be used to counteract each other.}}</div></div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 501. Pearson. ISBN 9781292187853		
1614783414653	B`fg)&8;?L	1562101354843	Keynesian theory: E denotes {{c1::aggregate expenditure}}.	That is, \(C_d+J\).		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 521. Pearson. ISBN 9781292187853		
1614783527988	QkMvTUx>vN	1562101354843	{{c2::The marginal propensity to consume}} is {{c1::\[\frac{\textrm{d}C}{\textrm{d}Y}.\]}}			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 522. Pearson. ISBN 9781292187853		
1614783916562	b[XXmnZgnh	1562101354843	Determinants of consumption other than income include the following.<div><br></div><div>1) {{c1::Taxation. (Since consumption depends on <i>disposable</i>&nbsp;income.)}}</div><div><br><div>2) {{c2::Expectation of future incomes.}}</div><div><br></div><div>3) {{c3::The willingness of the financial system to supply credit to households.}}</div><div><br></div><div>4) {{c4::The distribution of income. (E.g. if more income goes to richer people, since they have a lower marginal propensity to consume.)}}</div><div><br></div><div>5) {{c5::The age of durables. (People are likely to buy e.g. a replacement carpet after putting off doing so in a recession, but in a peak they likely have already done so.)}}</div></div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 523. Pearson. ISBN 9781292187853		
1614784998723	m:wC:H26[~	1562101354843	Keynesian theory: The injections multiplier is {{c1::\[\frac{\textrm{d}Y}{\textrm{d}J}.\]}}			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 533. Pearson. ISBN 9781292187853		
1614785113581	dID*B%kuS_	1562101354843	Keynesian theory: The injections multiplier is <u>equal to</u> {{c1::\[k = 1/\textrm{mpw},\] where \(\textrm{mpw}\) is the marginal propensity to withdraw.}}	Note that also \(\textrm{mpw} + \textrm{mpc}_d = 1\) so we could alternatively write \[k = \frac{1}{1-\textrm{mpc}_d}.\]		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 534. Pearson. ISBN 9781292187853		
1614786808115	IR}&HI*DRB	1562101354843	{{c2::Accelerator theory}} states {{c1::that the aggregate level of investment depends on the rate of change of national income}}.	As a result, there tend to be big fluctuactions in investment.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 544. Pearson. ISBN 9781292187853		
1614786956377	E-J_N_P;v&	1562101354843	{{c2::The marginal capital/output ratio}} is {{c1::\[\frac{\textrm{d}K}{\textrm{d}Y}\] where \(K\) is the aggregate capital stock and \(Y\) is the national income.}}	This ratio is equal to the accelerator coefficient.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 544. Pearson. ISBN 9781292187853		
1614787045051	rcBM!N>A{>	1562101354843	{{c2::The accelerator coefficient}} is {{c1::the value \(\alpha\) such that \(I_i = \alpha Y\) where \(Y\) is the national income and \(I_i\) is the induced investment}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 544. Pearson. ISBN 9781292187853		
1614787102436	onP!{VGqQ-	1562101354843	{{c2::Induced investment}} is {{c1::investment that firms make in order to meet increased consumer demand}}.	That is, induced investment is the total investment less any investment that purely replaces capital stock.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 544. Pearson. ISBN 9781292187853		
1614853417394	favuVsH,jh	1562101354843	{{c2::Stagflation}} is {{c1::a situation where there is a combination of inflation, low growth, and high unemployment}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 503. Pearson. ISBN 9781292187853		
1614853721370	cjNk,;;OZ}	1562101354843	Natural unemployment is {{c1::the level of unemployment when the labour market clears}}.	Natural unemployment is therefore the same thing as equilibrium unemployment.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 503. Pearson. ISBN 9781292187853		
1614854133793	p,Q/Scgx_/	1562101354843	{{c2::The adaptive expectations hypothesis}} states {{c1::that people base their expectations of inflation on past inflation rates}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 504. Pearson. ISBN 9781292187853		
1614854397117	e:)<`m),YD	1562101354843	Monetarist theory: An increase in money supply will reduce unemployment in the short run because {{c1::prices typically rise faster than wages – meaning there is a fall in real wages}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 504. Pearson. ISBN 9781292187853		
1614854494185	BI!MBOPlGm	1562101354843	Monetarist theory: An increase in money supply will <u>not</u>&nbsp;reduce long-run unemployment because {{c1::gradually workers will realise their real wages have fallen, creating an upward pressure on wages until they reach the original real level}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 504. Pearson. ISBN 9781292187853		
1614854642981	g7;6k2)n6_	1562101354843	Monetarist theory: The government should set targets for increases in money supply because {{c1::that would create more business certainty, leading to a lower expected rate of inflation}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 503. Pearson. ISBN 9781292187853		
1614854748427	J_Pw#U[E:4	1562101354843	Monetarist theory: The government should focus on supply-side policies because {{c1::unemployment is fundamentally a structural problem – supply-side policy focuses on increasing potential output}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 504. Pearson. ISBN 9781292187853		
1614855581475	hW)w$ii(PN	1562101354843	The New Classical school is a school of economics that believes the following.<div><br></div><div>1) {{c1::All markets clear very rapidly (functionally instantly).}}</div><div><br></div><div>2) {{c2::All economic agents are perfectly rational and use all the information available to them.}}</div>			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 504. Pearson. ISBN 9781292187853		
1614855651129	kdlXfmCgF2	1562101354843	Continuous market cleraing is {{c1::the assumption that all markets in an economy always clear, and are therefore always in a state of equilibrium}}.	The New Classical School is the school of economics that believes this is true.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 504. Pearson. ISBN 9781292187853		
1614855889128	bQzsHB6=Sy	1562101354843	{{c2::The policy ineffectiveness propostition}} is {{c1::a conclusion of new classical models which states that when agents anticipate changes in economic policy they will adapt so that output and employment remain at their equilibrium levels}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 505. Pearson. ISBN 9781292187853		
1614855961307	A6TfE3P4CF	1562101354843	{{c2::The real business cycle theory}} is {{c1::a new classical theory that claims the business cycle is due to real changes in potential output, rather than fluctuations around the potential output}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 505. Pearson. ISBN 9781292187853		
1614859480781	o$~(R1oTk;	1562101354843	{{c2::An expectations augmented Phillips curve}} is {{c1::a (short run) Phillips curve whose position depends on the expected rate of inflation}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 646. Pearson. ISBN 9781292187853		
1614859570079	AeNw]j,uT=	1562101354843	{{c2::The natural rate hypothesis}} states {{c1::that following fluctuations in aggregate demand, unemployment will return to its natural level – that is, long-run unemployment is determined by supply-side factors only}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 648. Pearson. ISBN 9781292187853		
1614860341006	dU<7-{V_KS	1562101354843	{{c2::The accelerationist hypothesis}} states {{c1::that long-run unemployment can only be reduced below the natural rate with a continuously increasing rate of inflation}}.	This hypothetsis is associated with the New Classical school.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 650. Pearson. ISBN 9781292187853		
1614860412559	NF&yjc2])L	1562101354843	{{c2::The political business cycle hypothesis}} states {{c1::that governments will engineer an economic contraction once elected, so they can later engineer a boom just before re-election}}.	This is part of how the New Classical school explains the real business cycle.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 650. Pearson. ISBN 9781292187853		
1614861622533	o1O}c3++p5	1562101354843	{{c2::The new keynesians}} is a school of economics that {{c1::seeks to explain the persistence of unemployment and fluctuations in GDP by microeconomic imperfections and frictions}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 507. Pearson. ISBN 9781292187853		
1614861699491	kOuT13DI{d	1562101354843	{{c2::The efficiency wage hypothesis}} states {{c1::that the wage rate is influenced by firms' beliefs that productivity is affected by the wage rate}}.	This is a hypothesis as to why real wages may be above the market-clearing rate.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 508. Pearson. ISBN 9781292187853		
1614861859750	c2nLmyM8tv	1562101354843	"{{c2::The ""insider–outsider"" hypothesis}} states {{c1::that wage rates are influenced by the uneven distribution of power between those in work and those seeking it}}."	For example, those already imployed might use a union to drive wages up, in effect denying those seeking work from competing the wages down. Or those in work my have technical skills that those seeking it are unable to build up.		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 508. Pearson. ISBN 9781292187853		
1614861967011	chu{B(LAaN	1562101354843	Economics: {{c2::Hysteresis}} is {{c1::when an effect persists after its initial cause has ceased to opperate}}.	For example, demand-defficiency might cause unemployment. Then when demand rises again, unemployment might stay around. (Perhaps due to imperfections in the labour market.)		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 508. Pearson. ISBN 9781292187853		
1614862076723	Mo@^,S>PM@	1562101354843	{{c2::The non-accelerating-inflation rate of unemployment}} is {{c1::the natural rate of unemployment in a world characterised by market imperfections and frictions}}.	This is a new keynesian term. NAIRU		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 509. Pearson. ISBN 9781292187853		
1614943225521	va%fSq5V?b	1562101354843	{{c2::The interest rate transmission mechanism}} is {{c1::the process by which a change in money supply affects aggregate demand via interest rates}}.	"<img src=""Interest rate transmission.svg"">"		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 589. Pearson. ISBN 9781292187853		
1614943464570	I<eO_p91MA	1562101354843	The <u>steps</u> in the interest rate transmission mechanism are as follows.<div><br></div><div>1) An increase in money supply.</div><div><br></div><div>2) {{c1::A fall in interest rates.}}</div><div><br></div><div>3) {{c2::A fall in savings and an increase in investment (since the demand for investment is greater the lower in interest rate).}}</div><div><br></div><div>4) An increase in aggregate demand.</div>	"<img src=""Interest rate transmission.svg"">"		John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 589. Pearson. ISBN 9781292187853		
1614943538265	oMhxcg}lU#	1562101354843	{{c2::The exchange rate transmission mechanism}} is {{c1::the process by which a change in money supply affects aggregate demand via exchange rates}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 589. Pearson. ISBN 9781292187853		
1614944167796	uY**k;7In7	1562101354843	{{c2::Portfolio balance}} is {{c1::the liquidity distribution of a person's assets}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 594. Pearson. ISBN 9781292187853		
1614944241518	r.MOoVBVBM	1562101354843	{{c2::A liquidity trap}} is {{c1::when an increase in money supply is absorbed into idle balances at very low rates of interest (leaving aggregate demand unchanged)}}.			John Sloman, Dean Garratt, and Jon Guest (2018).&nbsp;<i>Economics, 10th ed</i>., p. 590. Pearson. ISBN 9781292187853		
